MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;LINKAGE;TIME;ACTIVATION
0.6956;0.0394;0.1219;5;10.0000;0.9500;average;26.0585;sigmoid
0.6942;0.0393;0.1384;5;10.0000;0.9500;single;26.1174;sigmoid
0.7100;0.0394;0.0815;5;10.0000;0.9500;complete;26.0628;relu
0.3196;0.0398;0.0663;5;10.0000;0.9500;average;25.9483;relu
0.6325;0.0398;0.0988;5;10.0000;0.9500;single;25.6873;relu
0.7225;0.0394;0.1081;5;10.0000;0.9950;complete;26.3736;sigmoid
0.6849;0.0396;0.0697;5;10.0000;0.9950;average;26.0256;sigmoid
0.6991;0.0395;0.0895;5;10.0000;0.9950;single;25.9749;sigmoid
0.7312;0.0393;0.1262;5;10.0000;0.9950;complete;26.1316;relu
0.5136;0.0401;0.0705;5;10.0000;0.9950;average;25.8810;relu
0.6222;0.0398;0.1591;5;10.0000;0.9950;single;25.7870;relu
0.6822;0.0396;0.0960;6;0.0000;0.5000;complete;8.9221;sigmoid
0.6446;0.0398;0.0931;6;0.0000;0.5000;average;8.9599;sigmoid
0.6854;0.0396;0.0844;6;0.0000;0.5000;single;8.9409;sigmoid
0.6822;0.0396;0.0960;6;0.0000;0.5000;complete;8.7831;relu
0.6446;0.0398;0.0931;6;0.0000;0.5000;average;8.6344;relu
0.6854;0.0396;0.0844;6;0.0000;0.5000;single;8.6470;relu
0.7082;0.0395;0.1143;6;0.0000;0.5500;complete;26.3405;sigmoid
0.6591;0.0397;0.0923;6;0.0000;0.5500;average;26.5206;sigmoid
0.6613;0.0397;0.0709;6;0.0000;0.5500;single;26.2669;sigmoid
0.7082;0.0395;0.1143;6;0.0000;0.5500;complete;26.0070;relu
0.6591;0.0397;0.0923;6;0.0000;0.5500;average;26.2790;relu
0.6613;0.0397;0.0709;6;0.0000;0.5500;single;25.9828;relu
0.7367;0.0394;0.1190;6;0.0000;0.7500;complete;26.4589;sigmoid
0.7260;0.0395;0.0990;6;0.0000;0.7500;average;26.5836;sigmoid
0.7199;0.0397;0.0737;6;0.0000;0.7500;single;26.2493;sigmoid
0.7367;0.0394;0.1190;6;0.0000;0.7500;complete;26.0775;relu
0.7260;0.0395;0.0990;6;0.0000;0.7500;average;26.4843;relu
0.7199;0.0397;0.0737;6;0.0000;0.7500;single;26.0473;relu
0.7683;0.0391;0.1293;6;0.0000;0.9500;complete;26.4915;sigmoid
0.7564;0.0394;0.0964;6;0.0000;0.9500;average;26.5225;sigmoid
0.7467;0.0395;0.0965;6;0.0000;0.9500;single;26.2600;sigmoid
0.7683;0.0391;0.1293;6;0.0000;0.9500;complete;26.0323;relu
0.7564;0.0394;0.0964;6;0.0000;0.9500;average;26.4166;relu
0.7467;0.0395;0.0965;6;0.0000;0.9500;single;25.9915;relu
0.7152;0.0392;0.1169;6;0.0000;0.9950;complete;26.4445;sigmoid
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;26.6407;sigmoid
0.7329;0.0394;0.1013;6;0.0000;0.9950;single;26.3462;sigmoid
0.7152;0.0392;0.1169;6;0.0000;0.9950;complete;26.1801;relu
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;26.3093;relu
0.7329;0.0394;0.1013;6;0.0000;0.9950;single;25.9722;relu
0.6143;0.0396;0.1080;6;0.0000;0.5000;complete;9.0691;sigmoid
0.5627;0.0398;0.0900;6;0.0000;0.5000;average;9.2072;sigmoid
0.5990;0.0397;0.0921;6;0.0000;0.5000;single;9.0403;sigmoid
0.5640;0.0398;0.0897;6;0.0000;0.5000;complete;8.6971;relu
0.5648;0.0399;0.0435;6;0.0000;0.5000;average;8.7753;relu
0.5929;0.0397;0.0864;6;0.0000;0.5000;single;8.7923;relu
0.6357;0.0395;0.1233;6;0.0000;0.5500;complete;27.6030;sigmoid
0.5749;0.0398;0.0896;6;0.0000;0.5500;average;27.4552;sigmoid
0.5726;0.0398;0.0751;6;0.0000;0.5500;single;26.9816;sigmoid
0.5907;0.0397;0.0829;6;0.0000;0.5500;complete;27.6257;relu
0.5651;0.0399;0.0575;6;0.0000;0.5500;average;27.0910;relu
0.5881;0.0399;0.0310;6;0.0000;0.5500;single;27.0276;relu
0.7022;0.0394;0.1306;6;0.0000;0.7500;complete;27.5882;sigmoid
0.6634;0.0396;0.1125;6;0.0000;0.7500;average;27.4399;sigmoid
0.6602;0.0397;0.0839;6;0.0000;0.7500;single;27.1151;sigmoid
0.6760;0.0394;0.1420;6;0.0000;0.7500;complete;27.6262;relu
0.6764;0.0396;0.0867;6;0.0000;0.7500;average;27.1023;relu
0.6730;0.0396;0.0997;6;0.0000;0.7500;single;26.9695;relu
0.7577;0.0391;0.1403;6;0.0000;0.9500;complete;27.4277;sigmoid
0.7477;0.0394;0.0984;6;0.0000;0.9500;average;27.3405;sigmoid
0.7314;0.0394;0.1014;6;0.0000;0.9500;single;27.0948;sigmoid
0.7581;0.0391;0.1497;6;0.0000;0.9500;complete;27.3361;relu
0.7453;0.0394;0.0906;6;0.0000;0.9500;average;27.3646;relu
0.7356;0.0394;0.1086;6;0.0000;0.9500;single;27.1122;relu
0.7152;0.0392;0.1169;6;0.0000;0.9950;complete;27.6819;sigmoid
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;27.7166;sigmoid
0.7329;0.0394;0.1013;6;0.0000;0.9950;single;30.6490;sigmoid
0.7152;0.0392;0.1169;6;0.0000;0.9950;complete;27.5074;relu
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;27.5692;relu
0.7329;0.0394;0.1013;6;0.0000;0.9950;single;27.3798;relu
0.5855;0.0396;0.1065;6;0.0000;0.5000;complete;11.0146;sigmoid
0.5507;0.0398;0.0875;6;0.0000;0.5000;average;8.9765;sigmoid
0.5715;0.0397;0.0918;6;0.0000;0.5000;single;8.9484;sigmoid
0.5629;0.0398;0.0881;6;0.0000;0.5000;complete;8.8057;relu
0.5677;0.0399;0.0422;6;0.0000;0.5000;average;8.8392;relu
0.5702;0.0398;0.0922;6;0.0000;0.5000;single;8.7234;relu
0.6144;0.0395;0.1246;6;0.0000;0.5500;complete;27.7955;sigmoid
0.5580;0.0398;0.0867;6;0.0000;0.5500;average;27.4741;sigmoid
0.5486;0.0398;0.0767;6;0.0000;0.5500;single;27.0822;sigmoid
0.5880;0.0396;0.0956;6;0.0000;0.5500;complete;27.8279;relu
0.5647;0.0399;0.0576;6;0.0000;0.5500;average;27.2019;relu
0.5914;0.0399;0.0340;6;0.0000;0.5500;single;26.7736;relu
0.6820;0.0394;0.1373;6;0.0000;0.7500;complete;27.6587;sigmoid
0.6544;0.0396;0.1107;6;0.0000;0.7500;average;27.8110;sigmoid
0.6390;0.0397;0.0841;6;0.0000;0.7500;single;27.2354;sigmoid
0.6721;0.0394;0.1647;6;0.0000;0.7500;complete;27.3968;relu
0.6681;0.0396;0.0861;6;0.0000;0.7500;average;27.5821;relu
0.6721;0.0395;0.1017;6;0.0000;0.7500;single;27.2622;relu
0.7469;0.0390;0.1482;6;0.0000;0.9500;complete;27.7741;sigmoid
0.7353;0.0394;0.1039;6;0.0000;0.9500;average;27.5776;sigmoid
0.7200;0.0394;0.1065;6;0.0000;0.9500;single;27.3318;sigmoid
0.7535;0.0391;0.1495;6;0.0000;0.9500;complete;27.7523;relu
0.7389;0.0394;0.0939;6;0.0000;0.9500;average;27.6085;relu
0.7330;0.0394;0.1105;6;0.0000;0.9500;single;27.1245;relu
0.7152;0.0392;0.1169;6;0.0000;0.9950;complete;28.2578;sigmoid
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;28.4043;sigmoid
0.7329;0.0394;0.1013;6;0.0000;0.9950;single;27.8974;sigmoid
0.7152;0.0392;0.1169;6;0.0000;0.9950;complete;27.7391;relu
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;27.9703;relu
0.7329;0.0394;0.1013;6;0.0000;0.9950;single;27.5355;relu
0.5757;0.0396;0.1092;6;0.0000;0.5000;complete;9.0932;sigmoid
0.5445;0.0398;0.0877;6;0.0000;0.5000;average;9.0913;sigmoid
0.5586;0.0397;0.0935;6;0.0000;0.5000;single;9.0426;sigmoid
0.5558;0.0398;0.0883;6;0.0000;0.5000;complete;8.7799;relu
0.5634;0.0400;0.0420;6;0.0000;0.5000;average;8.7730;relu
0.5797;0.0398;0.1017;6;0.0000;0.5000;single;8.8366;relu
0.6080;0.0395;0.1263;6;0.0000;0.5500;complete;27.8098;sigmoid
0.5517;0.0398;0.0853;6;0.0000;0.5500;average;27.5729;sigmoid
0.5398;0.0398;0.0790;6;0.0000;0.5500;single;27.1014;sigmoid
0.5840;0.0397;0.0826;6;0.0000;0.5500;complete;27.2541;relu
0.5740;0.0399;0.0517;6;0.0000;0.5500;average;27.2725;relu
0.5878;0.0399;0.0328;6;0.0000;0.5500;single;26.7601;relu
0.6728;0.0394;0.1419;6;0.0000;0.7500;complete;27.8735;sigmoid
0.6510;0.0396;0.1111;6;0.0000;0.7500;average;27.7977;sigmoid
0.6323;0.0397;0.0877;6;0.0000;0.7500;single;27.5039;sigmoid
0.6709;0.0394;0.1507;6;0.0000;0.7500;complete;27.6961;relu
0.6679;0.0396;0.0886;6;0.0000;0.7500;average;27.6519;relu
0.6731;0.0395;0.1026;6;0.0000;0.7500;single;27.3017;relu
0.7422;0.0390;0.1521;6;0.0000;0.9500;complete;27.7237;sigmoid
0.7276;0.0394;0.1089;6;0.0000;0.9500;average;27.7644;sigmoid
0.7141;0.0394;0.1093;6;0.0000;0.9500;single;27.4069;sigmoid
0.7555;0.0391;0.1533;6;0.0000;0.9500;complete;27.6058;relu
0.7375;0.0394;0.0935;6;0.0000;0.9500;average;27.7327;relu
0.7316;0.0394;0.1133;6;0.0000;0.9500;single;27.1893;relu
0.7152;0.0392;0.1171;6;0.0000;0.9950;complete;28.0755;sigmoid
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;28.3075;sigmoid
0.7329;0.0394;0.1013;6;0.0000;0.9950;single;28.0151;sigmoid
0.7152;0.0392;0.1169;6;0.0000;0.9950;complete;27.9999;relu
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;28.0401;relu
0.7329;0.0394;0.1013;6;0.0000;0.9950;single;27.7988;relu
0.5681;0.0396;0.1099;6;0.0000;0.5000;complete;9.0834;sigmoid
0.5356;0.0398;0.0851;6;0.0000;0.5000;average;8.9842;sigmoid
0.5432;0.0397;0.0943;6;0.0000;0.5000;single;9.0656;sigmoid
0.5508;0.0398;0.0840;6;0.0000;0.5000;complete;8.7486;relu
0.5618;0.0400;0.0418;6;0.0000;0.5000;average;8.8448;relu
0.5789;0.0398;0.0993;6;0.0000;0.5000;single;8.7273;relu
0.5999;0.0395;0.1252;6;0.0000;0.5500;complete;27.6580;sigmoid
0.5460;0.0398;0.0856;6;0.0000;0.5500;average;27.4195;sigmoid
0.5333;0.0398;0.0768;6;0.0000;0.5500;single;26.9677;sigmoid
0.5866;0.0396;0.0857;6;0.0000;0.5500;complete;27.0843;relu
0.5718;0.0399;0.0521;6;0.0000;0.5500;average;26.9648;relu
0.5825;0.0399;0.0368;6;0.0000;0.5500;single;26.7441;relu
0.6646;0.0394;0.1481;6;0.0000;0.7500;complete;28.2272;sigmoid
0.6452;0.0396;0.1120;6;0.0000;0.7500;average;29.0635;sigmoid
0.6275;0.0397;0.0894;6;0.0000;0.7500;single;27.5075;sigmoid
0.6720;0.0394;0.1510;6;0.0000;0.7500;complete;27.5161;relu
0.6629;0.0396;0.0879;6;0.0000;0.7500;average;27.7251;relu
0.6672;0.0395;0.1052;6;0.0000;0.7500;single;27.0784;relu
0.7356;0.0390;0.1591;6;0.0000;0.9500;complete;28.3691;sigmoid
0.7221;0.0394;0.1125;6;0.0000;0.9500;average;27.8159;sigmoid
0.7049;0.0394;0.1137;6;0.0000;0.9500;single;27.4999;sigmoid
0.7577;0.0391;0.1564;6;0.0000;0.9500;complete;27.6535;relu
0.7377;0.0394;0.0930;6;0.0000;0.9500;average;27.4983;relu
0.7315;0.0394;0.1147;6;0.0000;0.9500;single;27.5049;relu
0.7152;0.0392;0.1172;6;0.0000;0.9950;complete;28.1378;sigmoid
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;28.3132;sigmoid
0.7329;0.0394;0.1013;6;0.0000;0.9950;single;27.6865;sigmoid
0.7152;0.0392;0.1169;6;0.0000;0.9950;complete;27.9582;relu
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;28.0129;relu
0.7329;0.0394;0.1013;6;0.0000;0.9950;single;27.6955;relu
0.5531;0.0396;0.1086;6;0.0000;0.5000;complete;8.9950;sigmoid
0.5307;0.0398;0.0847;6;0.0000;0.5000;average;8.9867;sigmoid
0.5349;0.0397;0.0927;6;0.0000;0.5000;single;9.0599;sigmoid
0.5529;0.0398;0.0826;6;0.0000;0.5000;complete;8.7787;relu
0.5519;0.0400;0.0422;6;0.0000;0.5000;average;8.6648;relu
0.5553;0.0398;0.0943;6;0.0000;0.5000;single;8.7157;relu
0.5886;0.0395;0.1286;6;0.0000;0.5500;complete;27.2417;sigmoid
0.5366;0.0398;0.0833;6;0.0000;0.5500;average;27.3982;sigmoid
0.5231;0.0398;0.0763;6;0.0000;0.5500;single;26.9033;sigmoid
0.5828;0.0396;0.0856;6;0.0000;0.5500;complete;26.7424;relu
0.5637;0.0399;0.0559;6;0.0000;0.5500;average;26.5131;relu
0.5772;0.0399;0.0362;6;0.0000;0.5500;single;26.1327;relu
0.6585;0.0394;0.1489;6;0.0000;0.7500;complete;27.7699;sigmoid
0.6351;0.0396;0.1122;6;0.0000;0.7500;average;27.9022;sigmoid
0.6198;0.0396;0.0923;6;0.0000;0.7500;single;27.3391;sigmoid
0.6723;0.0394;0.1407;6;0.0000;0.7500;complete;27.4208;relu
0.6637;0.0396;0.0864;6;0.0000;0.7500;average;27.4629;relu
0.6661;0.0395;0.1133;6;0.0000;0.7500;single;27.0263;relu
0.7297;0.0390;0.1616;6;0.0000;0.9500;complete;28.2324;sigmoid
0.7191;0.0394;0.1120;6;0.0000;0.9500;average;27.9488;sigmoid
0.7059;0.0394;0.1160;6;0.0000;0.9500;single;27.7568;sigmoid
0.7522;0.0391;0.1580;6;0.0000;0.9500;complete;28.2064;relu
0.7348;0.0394;0.0902;6;0.0000;0.9500;average;27.9613;relu
0.7309;0.0394;0.1139;6;0.0000;0.9500;single;27.8550;relu
0.7149;0.0392;0.1177;6;0.0000;0.9950;complete;28.1627;sigmoid
0.7262;0.0394;0.0906;6;0.0000;0.9950;average;28.7367;sigmoid
0.7323;0.0394;0.1019;6;0.0000;0.9950;single;27.7819;sigmoid
0.7152;0.0392;0.1172;6;0.0000;0.9950;complete;28.0352;relu
0.7262;0.0394;0.0902;6;0.0000;0.9950;average;28.0236;relu
0.7323;0.0394;0.1007;6;0.0000;0.9950;single;27.6091;relu
0.5420;0.0396;0.1091;6;0.0001;0.5000;complete;9.0056;sigmoid
0.5240;0.0398;0.0837;6;0.0001;0.5000;average;9.1867;sigmoid
0.5251;0.0397;0.0925;6;0.0001;0.5000;single;8.9671;sigmoid
0.5453;0.0397;0.0959;6;0.0001;0.5000;complete;8.6409;relu
0.5379;0.0400;0.0424;6;0.0001;0.5000;average;8.6972;relu
0.5773;0.0398;0.1070;6;0.0001;0.5000;single;8.8729;relu
0.5808;0.0395;0.1250;6;0.0001;0.5500;complete;26.9504;sigmoid
0.5339;0.0398;0.0853;6;0.0001;0.5500;average;26.8786;sigmoid
0.5203;0.0398;0.0757;6;0.0001;0.5500;single;26.4416;sigmoid
0.5813;0.0396;0.0877;6;0.0001;0.5500;complete;26.5844;relu
0.5587;0.0399;0.0550;6;0.0001;0.5500;average;26.3144;relu
0.5317;0.0399;0.0371;6;0.0001;0.5500;single;26.0865;relu
0.6528;0.0394;0.1498;6;0.0001;0.7500;complete;27.6626;sigmoid
0.6226;0.0396;0.1049;6;0.0001;0.7500;average;27.4779;sigmoid
0.6139;0.0396;0.0929;6;0.0001;0.7500;single;27.1666;sigmoid
0.6716;0.0394;0.1527;6;0.0001;0.7500;complete;27.0088;relu
0.6492;0.0396;0.0887;6;0.0001;0.7500;average;27.2935;relu
0.6655;0.0395;0.1188;6;0.0001;0.7500;single;26.4129;relu
0.7307;0.0390;0.1632;6;0.0001;0.9500;complete;28.3390;sigmoid
0.7147;0.0394;0.1164;6;0.0001;0.9500;average;28.3729;sigmoid
0.6989;0.0394;0.1197;6;0.0001;0.9500;single;28.1499;sigmoid
0.7576;0.0391;0.1590;6;0.0001;0.9500;complete;28.1430;relu
0.7355;0.0394;0.0888;6;0.0001;0.9500;average;27.8669;relu
0.7311;0.0394;0.1157;6;0.0001;0.9500;single;28.1092;relu
0.7121;0.0392;0.1196;6;0.0001;0.9950;complete;28.4446;sigmoid
0.7234;0.0394;0.0907;6;0.0001;0.9950;average;28.2582;sigmoid
0.7295;0.0394;0.1033;6;0.0001;0.9950;single;28.1931;sigmoid
0.7144;0.0392;0.1166;6;0.0001;0.9950;complete;28.3446;relu
0.7280;0.0394;0.0906;6;0.0001;0.9950;average;28.2921;relu
0.7346;0.0394;0.1004;6;0.0001;0.9950;single;27.8780;relu
0.5734;0.0394;0.1358;6;0.0010;0.5000;complete;9.0014;sigmoid
0.5051;0.0398;0.0847;6;0.0010;0.5000;average;8.9991;sigmoid
0.5105;0.0398;0.0918;6;0.0010;0.5000;single;9.0778;sigmoid
0.5420;0.0397;0.1067;6;0.0010;0.5000;complete;8.7949;relu
0.5308;0.0399;0.0420;6;0.0010;0.5000;average;8.6727;relu
0.5646;0.0397;0.1114;6;0.0010;0.5000;single;8.7142;relu
0.5706;0.0394;0.1267;6;0.0010;0.5500;complete;26.6300;sigmoid
0.5257;0.0398;0.0864;6;0.0010;0.5500;average;26.6847;sigmoid
0.5131;0.0398;0.0715;6;0.0010;0.5500;single;26.3899;sigmoid
0.5782;0.0395;0.1239;6;0.0010;0.5500;complete;26.1474;relu
0.5196;0.0399;0.0779;6;0.0010;0.5500;average;26.0872;relu
0.5440;0.0398;0.1092;6;0.0010;0.5500;single;26.1264;relu
0.6450;0.0393;0.1514;6;0.0010;0.7500;complete;27.1887;sigmoid
0.6095;0.0396;0.1031;6;0.0010;0.7500;average;27.1590;sigmoid
0.6043;0.0396;0.0923;6;0.0010;0.7500;single;26.9521;sigmoid
0.6718;0.0393;0.1725;6;0.0010;0.7500;complete;26.3019;relu
0.6622;0.0396;0.0788;6;0.0010;0.7500;average;26.1722;relu
0.6719;0.0395;0.1305;6;0.0010;0.7500;single;25.9569;relu
0.7264;0.0390;0.1666;6;0.0010;0.9500;complete;28.1228;sigmoid
0.7076;0.0394;0.1145;6;0.0010;0.9500;average;28.2038;sigmoid
0.6941;0.0394;0.1200;6;0.0010;0.9500;single;28.3417;sigmoid
0.7581;0.0391;0.1540;6;0.0010;0.9500;complete;26.8172;relu
0.7356;0.0394;0.0911;6;0.0010;0.9500;average;27.1309;relu
0.7325;0.0394;0.1161;6;0.0010;0.9500;single;26.6721;relu
0.6871;0.0392;0.1229;6;0.0010;0.9950;complete;28.8509;sigmoid
0.7086;0.0395;0.0783;6;0.0010;0.9950;average;28.6544;sigmoid
0.7079;0.0395;0.0886;6;0.0010;0.9950;single;28.3398;sigmoid
0.7170;0.0392;0.1215;6;0.0010;0.9950;complete;28.2133;relu
0.7307;0.0394;0.0981;6;0.0010;0.9950;average;28.4345;relu
0.7350;0.0394;0.0829;6;0.0010;0.9950;single;27.5850;relu
0.5255;0.0396;0.1102;6;0.0100;0.5000;complete;9.0485;sigmoid
0.4811;0.0398;0.0826;6;0.0100;0.5000;average;9.0050;sigmoid
0.4940;0.0398;0.0922;6;0.0100;0.5000;single;9.0125;sigmoid
0.5219;0.0397;0.1101;6;0.0100;0.5000;complete;8.6983;relu
0.5558;0.0399;0.0654;6;0.0100;0.5000;average;8.8288;relu
0.5174;0.0398;0.0890;6;0.0100;0.5000;single;8.6939;relu
0.5368;0.0396;0.1157;6;0.0100;0.5500;complete;26.5526;sigmoid
0.4991;0.0399;0.0958;6;0.0100;0.5500;average;26.4319;sigmoid
0.4832;0.0397;0.0972;6;0.0100;0.5500;single;26.1389;sigmoid
0.5375;0.0397;0.1142;6;0.0100;0.5500;complete;25.9995;relu
0.3367;0.0403;0.0050;6;0.0100;0.5500;average;25.9595;relu
0.5375;0.0397;0.0873;6;0.0100;0.5500;single;25.8433;relu
0.6422;0.0393;0.1536;6;0.0100;0.7500;complete;27.1280;sigmoid
0.6072;0.0396;0.1066;6;0.0100;0.7500;average;27.1999;sigmoid
0.5954;0.0397;0.0913;6;0.0100;0.7500;single;26.5048;sigmoid
0.6655;0.0391;0.1948;6;0.0100;0.7500;complete;26.1178;relu
0.6270;0.0395;0.0946;6;0.0100;0.7500;average;26.1635;relu
0.6542;0.0395;0.1105;6;0.0100;0.7500;single;25.8126;relu
0.7239;0.0390;0.1719;6;0.0100;0.9500;complete;27.0183;sigmoid
0.7037;0.0394;0.1145;6;0.0100;0.9500;average;27.3748;sigmoid
0.6907;0.0394;0.1249;6;0.0100;0.9500;single;26.8789;sigmoid
0.7528;0.0390;0.1575;6;0.0100;0.9500;complete;26.7330;relu
0.7314;0.0394;0.0897;6;0.0100;0.9500;average;26.2574;relu
0.7356;0.0394;0.1210;6;0.0100;0.9500;single;26.2044;relu
0.6913;0.0391;0.1323;6;0.0100;0.9950;complete;28.1412;sigmoid
0.6875;0.0395;0.0699;6;0.0100;0.9950;average;27.9909;sigmoid
0.6750;0.0396;0.0626;6;0.0100;0.9950;single;28.1292;sigmoid
0.7291;0.0392;0.1143;6;0.0100;0.9950;complete;26.2822;relu
0.7251;0.0395;0.0681;6;0.0100;0.9950;average;26.0375;relu
0.7291;0.0396;0.0788;6;0.0100;0.9950;single;25.9540;relu
0.4755;0.0396;0.1202;6;0.1000;0.5000;complete;9.0016;sigmoid
0.4017;0.0399;0.0555;6;0.1000;0.5000;average;8.9476;sigmoid
0.4581;0.0398;0.0691;6;0.1000;0.5000;single;8.9984;sigmoid
0.5242;0.0398;0.1010;6;0.1000;0.5000;complete;8.7552;relu
0.4993;0.0400;0.0477;6;0.1000;0.5000;average;8.7842;relu
0.5203;0.0399;0.0562;6;0.1000;0.5000;single;8.6530;relu
0.5059;0.0396;0.1141;6;0.1000;0.5500;complete;26.3235;sigmoid
0.4775;0.0398;0.0874;6;0.1000;0.5500;average;26.3860;sigmoid
0.4712;0.0398;0.0892;6;0.1000;0.5500;single;26.1035;sigmoid
0.5113;0.0398;0.0771;6;0.1000;0.5500;complete;25.8822;relu
0.5083;0.0400;0.0390;6;0.1000;0.5500;average;26.1302;relu
0.5338;0.0398;0.1096;6;0.1000;0.5500;single;25.7447;relu
0.6207;0.0394;0.1420;6;0.1000;0.7500;complete;26.2630;sigmoid
0.5588;0.0396;0.0968;6;0.1000;0.7500;average;26.3511;sigmoid
0.6039;0.0396;0.1025;6;0.1000;0.7500;single;26.1921;sigmoid
0.6591;0.0392;0.1270;6;0.1000;0.7500;complete;26.2442;relu
0.6416;0.0396;0.0710;6;0.1000;0.7500;average;26.0765;relu
0.6282;0.0396;0.1319;6;0.1000;0.7500;single;26.0699;relu
0.7199;0.0390;0.1647;6;0.1000;0.9500;complete;26.5066;sigmoid
0.6835;0.0395;0.1129;6;0.1000;0.9500;average;26.8106;sigmoid
0.6928;0.0394;0.1063;6;0.1000;0.9500;single;26.2493;sigmoid
0.7412;0.0392;0.1064;6;0.1000;0.9500;complete;26.0426;relu
0.7135;0.0396;0.0535;6;0.1000;0.9500;average;26.1326;relu
0.7298;0.0394;0.0781;6;0.1000;0.9500;single;25.8265;relu
0.6959;0.0392;0.1214;6;0.1000;0.9950;complete;26.4620;sigmoid
0.7059;0.0395;0.0927;6;0.1000;0.9950;average;26.6111;sigmoid
0.7113;0.0395;0.1069;6;0.1000;0.9950;single;26.3640;sigmoid
0.7294;0.0393;0.1004;6;0.1000;0.9950;complete;26.0940;relu
0.7035;0.0396;0.0690;6;0.1000;0.9950;average;26.5184;relu
0.7098;0.0397;0.0463;6;0.1000;0.9950;single;25.8876;relu
0.4583;0.0396;0.1117;6;1.0000;0.5000;complete;8.9701;sigmoid
0.3699;0.0399;0.0362;6;1.0000;0.5000;average;8.9649;sigmoid
0.3859;0.0400;0.0250;6;1.0000;0.5000;single;9.0526;sigmoid
0.5377;0.0397;0.0917;6;1.0000;0.5000;complete;8.6706;relu
0.4687;0.0400;0.0260;6;1.0000;0.5000;average;8.6611;relu
0.4928;0.0400;0.0279;6;1.0000;0.5000;single;8.7216;relu
0.4744;0.0396;0.1219;6;1.0000;0.5500;complete;26.4260;sigmoid
0.4574;0.0398;0.0909;6;1.0000;0.5500;average;26.5774;sigmoid
0.4250;0.0398;0.0908;6;1.0000;0.5500;single;26.2517;sigmoid
0.4859;0.0400;0.0281;6;1.0000;0.5500;complete;26.0893;relu
0.4840;0.0400;0.0240;6;1.0000;0.5500;average;26.1920;relu
0.4568;0.0400;0.0223;6;1.0000;0.5500;single;25.7955;relu
0.5625;0.0395;0.1574;6;1.0000;0.7500;complete;26.6224;sigmoid
0.4813;0.0398;0.0752;6;1.0000;0.7500;average;26.4619;sigmoid
0.5518;0.0396;0.0900;6;1.0000;0.7500;single;26.1606;sigmoid
0.6207;0.0395;0.0815;6;1.0000;0.7500;complete;26.1847;relu
0.6807;0.0396;0.0673;6;1.0000;0.7500;average;26.1553;relu
0.6233;0.0396;0.0485;6;1.0000;0.7500;single;25.8054;relu
0.7150;0.0392;0.1651;6;1.0000;0.9500;complete;26.7160;sigmoid
0.6315;0.0396;0.0785;6;1.0000;0.9500;average;26.5514;sigmoid
0.6386;0.0395;0.0959;6;1.0000;0.9500;single;26.2228;sigmoid
0.7383;0.0392;0.1699;6;1.0000;0.9500;complete;26.1373;relu
0.7395;0.0395;0.0605;6;1.0000;0.9500;average;26.0826;relu
0.7320;0.0394;0.0844;6;1.0000;0.9500;single;26.0302;relu
0.6863;0.0394;0.0846;6;1.0000;0.9950;complete;26.2912;sigmoid
0.6829;0.0397;0.0631;6;1.0000;0.9950;average;26.4199;sigmoid
0.6886;0.0394;0.0990;6;1.0000;0.9950;single;26.1124;sigmoid
0.7199;0.0395;0.0688;6;1.0000;0.9950;complete;26.3400;relu
0.7204;0.0394;0.1170;6;1.0000;0.9950;average;26.0892;relu
0.7218;0.0394;0.1154;6;1.0000;0.9950;single;26.0267;relu
0.4364;0.0396;0.0756;6;10.0000;0.5000;complete;9.0805;sigmoid
0.3417;0.0400;0.0395;6;10.0000;0.5000;average;9.0076;sigmoid
0.3831;0.0397;0.0650;6;10.0000;0.5000;single;9.0076;sigmoid
0.4371;0.0390;0.1778;6;10.0000;0.5000;complete;8.7539;relu
0.2375;0.0396;0.0387;6;10.0000;0.5000;average;8.7969;relu
0.2854;0.0394;0.1489;6;10.0000;0.5000;single;8.6460;relu
0.4785;0.0396;0.1122;6;10.0000;0.5500;complete;26.8232;sigmoid
0.3166;0.0397;0.0540;6;10.0000;0.5500;average;26.2675;sigmoid
0.3268;0.0398;0.0635;6;10.0000;0.5500;single;26.0874;sigmoid
0.4346;0.0390;0.2305;6;10.0000;0.5500;complete;26.6203;relu
0.1890;0.0396;0.0566;6;10.0000;0.5500;average;26.0801;relu
0.2087;0.0394;0.1049;6;10.0000;0.5500;single;25.6987;relu
0.5735;0.0393;0.1388;6;10.0000;0.7500;complete;26.3279;sigmoid
0.4007;0.0397;0.0670;6;10.0000;0.7500;average;26.2493;sigmoid
0.4731;0.0397;0.0701;6;10.0000;0.7500;single;25.9847;sigmoid
0.5803;0.0391;0.1388;6;10.0000;0.7500;complete;26.0808;relu
0.2865;0.0395;0.0888;6;10.0000;0.7500;average;25.9802;relu
0.4181;0.0394;0.1471;6;10.0000;0.7500;single;26.1533;relu
