MODULARITY;ENTROPY;ARI;K2;LAMBDA;RHO;TIME;ACTIVATION
-0.0352;0.2694;-0.0005;20;0.1000;0.5000;0.4908;relu
0.3865;0.3696;0.4646;20;0.1000;0.5500;4.3633;sigmoid
-0.0352;0.2694;-0.0005;20;0.1000;0.5500;3.2594;relu
0.4109;0.3681;0.4465;20;0.1000;0.7500;4.3568;sigmoid
-0.0352;0.2694;-0.0005;20;0.1000;0.7500;3.3449;relu
0.4054;0.3621;0.2951;20;0.1000;0.9500;4.4749;sigmoid
0.0011;0.3273;0.0005;20;0.1000;0.9500;3.3364;relu
0.0022;0.3315;-0.0002;20;0.1000;0.9950;4.4529;sigmoid
0.0012;0.3300;0.0001;20;0.1000;0.9950;3.2989;relu
-0.0095;0.2956;0.0037;20;1.0000;0.5000;0.9082;sigmoid
-0.0352;0.2694;-0.0005;20;1.0000;0.5000;0.4896;relu
-0.0064;0.2930;0.0037;20;1.0000;0.5500;4.4714;sigmoid
-0.0352;0.2694;-0.0005;20;1.0000;0.5500;3.2532;relu
-0.0209;0.2896;-0.0006;20;1.0000;0.7500;4.3948;sigmoid
-0.0352;0.2694;-0.0005;20;1.0000;0.7500;3.2586;relu
-0.0039;0.2975;-0.0007;20;1.0000;0.9500;4.5256;sigmoid
-0.0352;0.2694;-0.0005;20;1.0000;0.9500;3.3975;relu
-0.0404;0.2703;-0.0004;20;1.0000;0.9950;4.5002;sigmoid
-0.0280;0.2717;-0.0004;20;1.0000;0.9950;3.2859;relu
-0.0377;0.2612;-0.0004;20;10.0000;0.5000;1.0342;sigmoid
-0.0352;0.2694;-0.0005;20;10.0000;0.5000;0.5032;relu
0.0296;0.2979;0.0050;20;10.0000;0.5500;4.4519;sigmoid
-0.0352;0.2694;-0.0005;20;10.0000;0.5500;3.2822;relu
0.0020;0.3168;-0.0002;20;10.0000;0.7500;4.4377;sigmoid
-0.0359;0.2636;-0.0000;20;10.0000;0.7500;3.3096;relu
0.0656;0.2958;0.0095;20;10.0000;0.9500;4.3328;sigmoid
-0.0375;0.2625;-0.0005;20;10.0000;0.9500;3.3189;relu
0.0074;0.3053;0.0012;20;10.0000;0.9950;4.5045;sigmoid
-0.0375;0.2625;-0.0005;20;10.0000;0.9950;3.3207;relu
